,player,total_workers,resource_mining,total_army_value,total_army,supply,time,fraction,winner,replay_filename
2252,Hurricane,73,29529,1425,16.0,172.0,796,Protoss,1,replays/all\2e76216aa7e34567855ae849d3acf077.SC2Replay
2253,Reynor,102,37769,6575,64.5,174.0,745,Zerg,0,replays/all\2e78d2686cfa422782a6a7e9df39a8fb.SC2Replay
2254,Trap,80,22163,5765,56.0,164.0,746,Protoss,1,replays/all\2e78d2686cfa422782a6a7e9df39a8fb.SC2Replay
2255,Bunny,44,10088,1925,25.0,70.0,517,Terraner,1,replays/all\2e7c2da5ad164c9da220a5e4a9edd73d.SC2Replay
2256,lIIllllIIlll,36,10061,1650,20.0,62.0,414,Terraner,0,replays/all\2e7c2da5ad164c9da220a5e4a9edd73d.SC2Replay
2257,SortOf,14,3549,1200,13.0,30.0,250,Zerg,0,replays/all\2e7c30c92d0643e9abcd35ea3798fee8.SC2Replay
2258,Snute,42,4012,1750,17.0,66.0,461,Zerg,1,replays/all\2e7c30c92d0643e9abcd35ea3798fee8.SC2Replay
2259,RlSky,22,2909,550,4.0,36.0,212,Zerg,0,replays/all\2e934781d387472180e8d5c448eb5c17.SC2Replay
2260,SouLeer,16,2434,750,8.0,36.0,221,Zerg,1,replays/all\2e934781d387472180e8d5c448eb5c17.SC2Replay
2261,Serral,55,12207,2175,17.5,98.0,509,Zerg,1,replays/all\2e939ccb3fbf47878e6c0d498410791c.SC2Replay
2262,Trap,47,13621,675,7.0,70.0,499,Protoss,0,replays/all\2e939ccb3fbf47878e6c0d498410791c.SC2Replay
2263,DPGDark,76,216077,11400,92.0,200.0,1307,Zerg,1,replays/all\2e9474e1ce2640b1b213c5ff3f58674f.SC2Replay
2264,ByuN,75,48074,8750,113.0,200.0,959,Terraner,0,replays/all\2e9474e1ce2640b1b213c5ff3f58674f.SC2Replay
2265,Serral,89,171492,10825,110.5,200.0,1244,Zerg,1,replays/all\2e9ae3ac8c24432a9c9dfb5a9785bee1.SC2Replay
2266,maru,82,60382,9375,112.0,200.0,1157,Terraner,0,replays/all\2e9ae3ac8c24432a9c9dfb5a9785bee1.SC2Replay
2267,INnoVation,37,7702,450,9.0,54.0,369,Terraner,1,replays/all\2e9ebbeea5004f3fbd4d99a8e52b182c.SC2Replay
2268,PtitDrogo,42,7561,600,7.0,54.0,364,Protoss,0,replays/all\2e9ebbeea5004f3fbd4d99a8e52b182c.SC2Replay
2269,DnS,63,27214,1800,20.0,149.0,673,Protoss,0,replays/all\2eac3f1dcf6a4df2bb53d5a7073345ed.SC2Replay
2270,Serral,68,19822,6850,70.0,146.0,677,Zerg,1,replays/all\2eac3f1dcf6a4df2bb53d5a7073345ed.SC2Replay
2271,DPGDark,43,10204,2300,19.0,90.0,563,Zerg,0,replays/all\2eb46a11dcdf41af8626ba7779289295.SC2Replay
2272,DPGCure,42,14439,2425,38.0,94.0,590,Terraner,1,replays/all\2eb46a11dcdf41af8626ba7779289295.SC2Replay
2273,Ziggy,67,17649,3000,47.0,125.0,606,Terraner,0,replays/all\2ec79d67774347ebba96fdd99abd9f8c.SC2Replay
2274,TLHarstem,68,16099,1275,15.0,133.0,608,Protoss,1,replays/all\2ec79d67774347ebba96fdd99abd9f8c.SC2Replay
2275,ExpecT,56,21829,725,12.0,85.0,569,Terraner,1,replays/all\2ed392e370fd4fd3beb811c1b6e15d80.SC2Replay
2276,Sen,72,21599,2075,15.5,98.0,572,Zerg,0,replays/all\2ed392e370fd4fd3beb811c1b6e15d80.SC2Replay
2277,Serral,38,10724,2525,27.5,84.0,471,Zerg,1,replays/all\2ed70e686039425a9a05bc71019b667d.SC2Replay
2278,Elazer,30,11992,3600,44.0,84.0,471,Zerg,0,replays/all\2ed70e686039425a9a05bc71019b667d.SC2Replay
2279,Snute,33,7405,1600,14.0,60.0,477,Zerg,1,replays/all\2ed73cdb84264588940c8744b4a1e265.SC2Replay
2280,NoRegreT,26,6002,1400,17.0,36.0,448,Zerg,0,replays/all\2ed73cdb84264588940c8744b4a1e265.SC2Replay
2281,Nice,21,3623,625,7.0,39.0,262,Protoss,1,replays/all\2edb79e1ab5c44e9b0041cb1ab073d85.SC2Replay
2282,jheffe,22,3805,250,4.0,31.0,246,Terraner,0,replays/all\2edb79e1ab5c44e9b0041cb1ab073d85.SC2Replay
2283,Future,49,38830,9825,130.0,181.0,1043,Terraner,0,replays/all\2ee8b1e36b6a4551b55bfe341f77c74b.SC2Replay
2284,Nina,79,37972,2350,27.0,188.0,991,Protoss,1,replays/all\2ee8b1e36b6a4551b55bfe341f77c74b.SC2Replay
2285,Neeblet,86,29448,925,10.0,180.0,701,Protoss,0,replays/all\2efa339e86b94a49aa490a9105c77d65.SC2Replay
2286,Serral,66,25555,7525,69.5,176.0,712,Zerg,1,replays/all\2efa339e86b94a49aa490a9105c77d65.SC2Replay
2287,Has,56,34479,300,3.0,133.0,885,Protoss,0,replays/all\2f030f64780d4a9b803a83016edca1cf.SC2Replay
2288,Nice,49,41381,2350,27.0,149.0,1042,Protoss,1,replays/all\2f030f64780d4a9b803a83016edca1cf.SC2Replay
2289,Trap,68,42274,2450,27.0,196.0,1063,Protoss,0,replays/all\2f174a73578e42059c3a360b2246e706.SC2Replay
2290,GuMiho,73,43287,6775,102.0,200.0,1052,Terraner,1,replays/all\2f174a73578e42059c3a360b2246e706.SC2Replay
2291,LiquidClem,48,13680,3250,51.0,110.0,604,Terraner,1,replays/all\2f1a8bbf0afc4ecf88a5e5b910a4cab9.SC2Replay
2292,LiquidMaNa,57,14237,1050,11.0,101.0,548,Protoss,0,replays/all\2f1a8bbf0afc4ecf88a5e5b910a4cab9.SC2Replay
2293,iGRushcrazy,46,13971,1625,15.0,62.0,498,Protoss,0,replays/all\2f1f08838eb34fcb86791e8ec0c4f8f1.SC2Replay
2294,iGXiGua,45,9625,3050,32.0,90.0,504,Zerg,1,replays/all\2f1f08838eb34fcb86791e8ec0c4f8f1.SC2Replay
2295,PandaBearMe,12,50,100,0.0,14.0,0,Zerg,0,replays/all\2f25bb17cd4a461e9589b98aac6177f2.SC2Replay
2296,Hymy,12,50,0,0.0,15.0,0,Protoss,1,replays/all\2f25bb17cd4a461e9589b98aac6177f2.SC2Replay
2297,liquidthermy,41,15477,2325,26.0,70.0,561,Protoss,0,replays/all\2f27c304cc9b471d8baa4182fb4ce786.SC2Replay
2298,Patience,40,14188,750,8.0,86.0,568,Protoss,1,replays/all\2f27c304cc9b471d8baa4182fb4ce786.SC2Replay
2299,HellraiseR,29,7533,1075,12.0,47.0,311,Protoss,0,replays/all\2f33a0842f1b4d46baaa9360ea69142c.SC2Replay
2300,Rail,26,5840,1000,12.0,47.0,315,Protoss,1,replays/all\2f33a0842f1b4d46baaa9360ea69142c.SC2Replay
2301,Guru,33,7558,1900,18.0,68.0,439,Zerg,1,replays/all\2f45999b1265416180d1ad1749ab3992.SC2Replay
2302,Namshar,29,10045,1075,7.5,44.0,446,Zerg,0,replays/all\2f45999b1265416180d1ad1749ab3992.SC2Replay
2303,Elazer,44,9757,1875,16.5,74.0,460,Zerg,1,replays/all\2f4e143f91a9435b8d730a30a0a482e6.SC2Replay
2304,Stephano,38,12533,3575,44.5,106.0,510,Zerg,0,replays/all\2f4e143f91a9435b8d730a30a0a482e6.SC2Replay
2305,Lobo,42,10077,850,10.0,86.0,452,Protoss,1,replays/all\2f5002cfe8ad48839a473ed272b0d1c0.SC2Replay
2306,StriKE,36,10948,1750,30.0,78.0,465,Terraner,0,replays/all\2f5002cfe8ad48839a473ed272b0d1c0.SC2Replay
2307,Poizon,24,4001,250,4.0,31.0,217,Protoss,0,replays/all\2f782d2001314d5d8db7a6c08db86b57.SC2Replay
2308,PtitDrogo,24,3501,550,6.0,39.0,237,Protoss,1,replays/all\2f782d2001314d5d8db7a6c08db86b57.SC2Replay
2309,DnS,24,4630,750,8.0,39.0,267,Protoss,1,replays/all\2f7b6f6a5fdf494d9793f9d62738bc33.SC2Replay
2310,HolyHit,24,3774,700,8.0,39.0,258,Protoss,0,replays/all\2f7b6f6a5fdf494d9793f9d62738bc33.SC2Replay
2311,Lambo,70,23875,4375,43.5,120.0,659,Zerg,1,replays/all\2f7cbdd74633456aa7d35247f372837b.SC2Replay
2312,TIME,67,22263,1700,30.0,133.0,660,Terraner,0,replays/all\2f7cbdd74633456aa7d35247f372837b.SC2Replay
2313,JonSnow,59,20514,4700,38.0,124.0,575,Zerg,1,replays/all\2f9cd6b10f4b4df39f67ccf43ce23d91.SC2Replay
2314,Serral,63,16458,4225,40.5,138.0,581,Zerg,0,replays/all\2f9cd6b10f4b4df39f67ccf43ce23d91.SC2Replay
2315,PtitDrogo,48,9842,700,8.0,85.0,452,Protoss,0,replays/all\2fa1674800a44407b181c3911d39c35b.SC2Replay
2316,MMA,52,14099,1150,21.0,93.0,529,Terraner,1,replays/all\2fa1674800a44407b181c3911d39c35b.SC2Replay
2317,Vindicta,53,21319,2850,49.0,133.0,710,Terraner,0,replays/all\2fac2372a74f47d1bdad6675b35b96d7.SC2Replay
2318,Semper,66,36675,1050,12.0,173.0,768,Protoss,1,replays/all\2fac2372a74f47d1bdad6675b35b96d7.SC2Replay
2319,Stats,60,24433,2000,23.0,165.0,708,Protoss,1,replays/all\2fae4dbe36e84c96bb22f366d73e3f83.SC2Replay
2320,TYTY,66,22436,4300,59.0,141.0,704,Terraner,0,replays/all\2fae4dbe36e84c96bb22f366d73e3f83.SC2Replay
2321,SKillous,23,8513,750,12.0,47.0,339,Protoss,0,replays/all\2fb956c7ba224af382d4198971254e90.SC2Replay
2322,ShaDoWn,26,6179,800,11.0,47.0,317,Protoss,1,replays/all\2fb956c7ba224af382d4198971254e90.SC2Replay
2323,Bly,33,6575,1950,17.0,76.0,376,Zerg,1,replays/all\2fbfdfc588124a1696cb403ccf0ad570.SC2Replay
2324,DeMusliM,34,7066,850,13.0,54.0,342,Terraner,0,replays/all\2fbfdfc588124a1696cb403ccf0ad570.SC2Replay
2325,iaguz,64,20053,1450,20.0,109.0,585,Terraner,1,replays/all\2fc4b949f7ee42079dff363dbea9ffe6.SC2Replay
2326,Petraeus,68,12915,2400,23.0,82.0,586,Zerg,0,replays/all\2fc4b949f7ee42079dff363dbea9ffe6.SC2Replay
2327,Cham,64,21387,7850,103.0,170.0,793,Zerg,0,replays/all\2fca6c86f3264a28ad53c326c0f7da16.SC2Replay
2328,MDStephano,63,31977,8050,111.0,176.0,933,Zerg,1,replays/all\2fca6c86f3264a28ad53c326c0f7da16.SC2Replay
2329,soul,44,11343,1200,16.0,78.0,453,Terraner,0,replays/all\2fcff8977ae84c4eb053404e378b1871.SC2Replay
2330,soO,49,8361,2775,27.5,90.0,447,Zerg,1,replays/all\2fcff8977ae84c4eb053404e378b1871.SC2Replay
2331,Bly,29,10715,2050,27.0,60.0,493,Zerg,0,replays/all\2fd23860b3d4455b9ffaaeafc8b97d17.SC2Replay
2332,Scarlett,43,13094,2125,16.5,106.0,531,Zerg,1,replays/all\2fd23860b3d4455b9ffaaeafc8b97d17.SC2Replay
2333,MaxPax,66,17084,2925,30.0,125.0,581,Protoss,1,replays/all\2fde99ff6b044e8eb65fd6deb6d09f05.SC2Replay
2334,Cham,70,13784,3550,34.0,114.0,570,Zerg,0,replays/all\2fde99ff6b044e8eb65fd6deb6d09f05.SC2Replay
2335,DPGCure,79,64886,8625,118.0,200.0,1148,Terraner,1,replays/all\2fe1297f9df8478d971e238d6f5368d8.SC2Replay
2336,SpeCial,73,45195,8550,120.0,196.0,1067,Terraner,0,replays/all\2fe1297f9df8478d971e238d6f5368d8.SC2Replay
2337,Serral,50,8023,1550,14.0,66.0,418,Zerg,1,replays/all\2fe4559544ca42f4963150099493a063.SC2Replay
2338,Harstem,46,7236,1100,12.0,78.0,414,Protoss,0,replays/all\2fe4559544ca42f4963150099493a063.SC2Replay
2339,LiquidMaNa,68,27681,0,0.0,133.0,778,Protoss,0,replays/all\2fffd2b3811f4e45b10bf5b07f6b087a.SC2Replay
2340,Bunny,62,32020,3150,53.0,133.0,780,Terraner,1,replays/all\2fffd2b3811f4e45b10bf5b07f6b087a.SC2Replay
2341,SKillous,64,31869,3650,37.0,141.0,746,Protoss,1,replays/all\300332eb6863435f97616330d179dced.SC2Replay
2342,GOStephano,50,37625,9725,127.5,184.0,808,Zerg,0,replays/all\300332eb6863435f97616330d179dced.SC2Replay
2343,LiquidClem,49,18014,2775,44.0,110.0,617,Terraner,1,replays/all\30100df598674a048a6b24bf667b397e.SC2Replay
2344,Stats,49,16125,600,7.0,110.0,607,Protoss,0,replays/all\30100df598674a048a6b24bf667b397e.SC2Replay
2345,Kelazhur,29,5608,700,10.0,46.0,310,Terraner,0,replays/all\30284a0599be47409e80581b0bbee412.SC2Replay
2346,RagnaroK,31,4096,1075,8.5,52.0,297,Zerg,1,replays/all\30284a0599be47409e80581b0bbee412.SC2Replay
2347,ByuN,50,13087,2900,40.0,110.0,553,Terraner,1,replays/all\3035b49ad95b45f4874c1636c261512d.SC2Replay
2348,ShaDoWn,57,15886,200,2.0,85.0,536,Protoss,0,replays/all\3035b49ad95b45f4874c1636c261512d.SC2Replay
2349,NoRegreT,21,3082,450,4.0,36.0,228,Zerg,1,replays/all\30461729fa3e42edb5bb624ecbd82a74.SC2Replay
2350,AdminA,23,3553,100,2.0,46.0,222,Protoss,0,replays/all\30461729fa3e42edb5bb624ecbd82a74.SC2Replay
2351,GuMiho,57,20747,3150,41.0,133.0,672,Terraner,0,replays/all\3055c8957ab444e0b20e034980920650.SC2Replay
2352,TYTY,48,16445,3275,47.0,110.0,658,Terraner,1,replays/all\3055c8957ab444e0b20e034980920650.SC2Replay
2353,Semper,42,9232,450,5.0,62.0,411,Protoss,0,replays/all\30718b4a87f24770923c825cf085b316.SC2Replay
2354,Future,41,7243,1125,16.0,70.0,421,Terraner,1,replays/all\30718b4a87f24770923c825cf085b316.SC2Replay
2355,LiquidClem,79,28765,6125,96.0,200.0,937,Terraner,1,replays/all\307924054f4c4fa8a026f3ed36137fbd.SC2Replay
2356,Serral,91,54444,11575,107.5,200.0,948,Zerg,0,replays/all\307924054f4c4fa8a026f3ed36137fbd.SC2Replay
2357,GhostHell,33,5940,800,4.0,44.0,403,Zerg,0,replays/all\307e3655dee84b0d93b14685baf68355.SC2Replay
2358,DIMAGA,40,7340,1150,6.0,60.0,406,Zerg,1,replays/all\307e3655dee84b0d93b14685baf68355.SC2Replay
2359,ShoWTimE,45,7973,800,9.0,62.0,389,Protoss,0,replays/all\30bf36f97ff34a648d93b8c2b60176b7.SC2Replay
2360,Elazer,52,7600,1500,12.0,74.0,402,Zerg,1,replays/all\30bf36f97ff34a648d93b8c2b60176b7.SC2Replay
2361,LiquidTLO,52,6122,1900,13.0,90.0,413,Zerg,1,replays/all\30c446c40e85441080be72011f3fb65b.SC2Replay
2362,ElegancE,45,6881,500,6.0,62.0,401,Protoss,0,replays/all\30c446c40e85441080be72011f3fb65b.SC2Replay
2363,Bly,18,2832,350,3.0,22.0,182,Zerg,1,replays/all\30cdad4522064d8285e00a872d3767fc.SC2Replay
2364,Seventy,18,2135,100,2.0,31.0,185,Protoss,0,replays/all\30cdad4522064d8285e00a872d3767fc.SC2Replay
2365,Reynor,68,24261,5675,64.5,154.0,719,Zerg,0,replays/all\30ce326fc7ba4b11a2ae445083aa4943.SC2Replay
2366,Trap,62,25319,200,2.0,109.0,676,Protoss,1,replays/all\30ce326fc7ba4b11a2ae445083aa4943.SC2Replay
2367,AeiS,34,8727,800,10.0,62.0,395,Protoss,0,replays/all\30d75b00cca547a0a69dc95d7dde6fff.SC2Replay
2368,TIME,35,8627,1050,17.0,54.0,387,Terraner,1,replays/all\30d75b00cca547a0a69dc95d7dde6fff.SC2Replay
2369,HeroMarine,81,34848,7400,100.0,200.0,894,Terraner,0,replays/all\30e484d74be344f28ad4c063f1ca5553.SC2Replay
2370,Silky,75,50460,12200,112.0,200.0,958,Zerg,1,replays/all\30e484d74be344f28ad4c063f1ca5553.SC2Replay
2371,HeroMarine,75,23299,7975,119.0,196.0,834,Terraner,0,replays/all\30ec195df5754414bfc668a58a0b8033.SC2Replay
2372,ShoWTimE,72,50177,1650,18.0,200.0,851,Protoss,1,replays/all\30ec195df5754414bfc668a58a0b8033.SC2Replay
2373,Nice,59,18720,850,10.0,109.0,566,Protoss,1,replays/all\30fc0e76464d448196457859593fdf5f.SC2Replay
2374,Rex,61,14103,3350,34.0,106.0,552,Zerg,0,replays/all\30fc0e76464d448196457859593fdf5f.SC2Replay
2375,LiquidSnute,66,15968,1625,6.5,98.0,545,Zerg,0,replays/all\3100310e6faa401e9cc37f3268b4c622.SC2Replay
2376,Lambo,65,13676,2850,29.0,90.0,540,Zerg,1,replays/all\3100310e6faa401e9cc37f3268b4c622.SC2Replay
2377,AgoElazer,61,38680,5025,51.5,126.0,873,Zerg,0,replays/all\3107c84f1ee74560a627554ff2734d02.SC2Replay
2378,ByuN,59,32686,3700,62.0,117.0,761,Terraner,1,replays/all\3107c84f1ee74560a627554ff2734d02.SC2Replay
2379,Serral,62,50454,12650,147.0,200.0,925,Zerg,0,replays/all\3113c4254c9e41fc8be37bde976a4d6b.SC2Replay
2380,Nerchio,66,29162,11350,139.0,192.0,953,Zerg,1,replays/all\3113c4254c9e41fc8be37bde976a4d6b.SC2Replay
2381,PtitDrogo,74,53478,3900,45.0,200.0,989,Protoss,0,replays/all\311943db826346b3930e099ff7a55a6b.SC2Replay
2382,HeroMarine,86,54776,7675,94.0,200.0,1196,Terraner,1,replays/all\311943db826346b3930e099ff7a55a6b.SC2Replay
2383,Harstem,44,7074,725,7.0,54.0,375,Protoss,0,replays/all\312a63a43a974d469371f02988748468.SC2Replay
2384,AxImpact,43,7652,1150,7.0,66.0,377,Zerg,1,replays/all\312a63a43a974d469371f02988748468.SC2Replay
2385,lllIIIIllll,47,10018,800,9.0,62.0,416,Protoss,0,replays/all\31397fc8cc2e48dda2d3ba3f5d1efb25.SC2Replay
2386,TSGSolar,54,7428,1975,18.5,74.0,419,Zerg,1,replays/all\31397fc8cc2e48dda2d3ba3f5d1efb25.SC2Replay
2387,DPGZest,23,11681,1500,19.0,63.0,437,Protoss,0,replays/all\313d7beea8674e80b2e5edb0a737aac7.SC2Replay
2388,Trap,23,9705,2025,22.0,63.0,470,Protoss,1,replays/all\313d7beea8674e80b2e5edb0a737aac7.SC2Replay
2389,PiG,58,16049,2150,19.0,104.0,507,Zerg,1,replays/all\313e495028e74eddb7bbac28d4bbde27.SC2Replay
2390,NoPinSea,52,14689,2950,26.0,109.0,561,Protoss,0,replays/all\313e495028e74eddb7bbac28d4bbde27.SC2Replay
2391,SortOf,75,59534,13300,119.0,200.0,1068,Zerg,1,replays/all\313f66a66cf0484d9c7b373053565fd4.SC2Replay
2392,TIME,56,48790,5575,89.0,181.0,1084,Terraner,0,replays/all\313f66a66cf0484d9c7b373053565fd4.SC2Replay
2393,Rose,51,11448,1400,10.0,82.0,504,Zerg,0,replays/all\314b2411d5034d3f9049b7e549c4dc64.SC2Replay
2394,FWHas,55,13481,1150,13.0,93.0,487,Protoss,1,replays/all\314b2411d5034d3f9049b7e549c4dc64.SC2Replay
2395,Fist,14,2898,800,9.0,22.0,215,Zerg,0,replays/all\314d9addc56c4eb48678b4ec8a2564fd.SC2Replay
2396,Sen,19,3269,900,10.0,36.0,240,Zerg,1,replays/all\314d9addc56c4eb48678b4ec8a2564fd.SC2Replay
2397,TYTY,41,10250,1675,18.0,70.0,480,Terraner,1,replays/all\314efe84348e4731a1ddba93f388bf0f.SC2Replay
2398,Bunny,43,10753,1575,19.0,85.0,476,Terraner,0,replays/all\314efe84348e4731a1ddba93f388bf0f.SC2Replay
2399,Kelazhur,42,13093,1825,30.0,70.0,431,Terraner,0,replays/all\3150a703eb5d4311bba44f0624beacaf.SC2Replay
2400,Solar,50,7889,2625,19.5,98.0,428,Zerg,1,replays/all\3150a703eb5d4311bba44f0624beacaf.SC2Replay
2401,HuT,62,33677,5050,75.0,165.0,803,Terraner,1,replays/all\3156aa7ff3cb4799bd6f9dd4dfecf65d.SC2Replay
2402,Clem,58,29941,5325,73.0,149.0,802,Terraner,0,replays/all\3156aa7ff3cb4799bd6f9dd4dfecf65d.SC2Replay
2403,Kas,28,6679,400,7.0,39.0,313,Terraner,1,replays/all\31591e08b5f3453191f1ed608891addc.SC2Replay
2404,MaSa,27,4691,1000,12.0,47.0,322,Terraner,0,replays/all\31591e08b5f3453191f1ed608891addc.SC2Replay
2405,HuShang,44,17678,1450,17.0,86.0,536,Protoss,1,replays/all\31594fe399964347b4b7087ef29dddb7.SC2Replay
2406,MaDSci,43,14651,2500,39.0,86.0,549,Terraner,0,replays/all\31594fe399964347b4b7087ef29dddb7.SC2Replay
2407,RiSky,14,2440,450,5.0,22.0,145,Zerg,0,replays/all\315b53eb52754587852979731f08e516.SC2Replay
2408,Serral,20,1205,200,0.0,22.0,122,Zerg,1,replays/all\315b53eb52754587852979731f08e516.SC2Replay
2409,INnoVation,82,40069,7825,113.0,196.0,983,Terraner,1,replays/all\315eb13dfc2c46568b60e5414d0cd9fc.SC2Replay
2410,Lambo,83,99873,12025,117.5,200.0,1050,Zerg,0,replays/all\315eb13dfc2c46568b60e5414d0cd9fc.SC2Replay
2411,Elazer,24,4325,1100,13.0,36.0,276,Zerg,0,replays/all\316596de89d5471986562584263fa452.SC2Replay
2412,Snute,25,7289,1500,15.0,44.0,445,Zerg,1,replays/all\316596de89d5471986562584263fa452.SC2Replay
2413,Lalugi,49,32520,5725,56.5,154.0,719,Zerg,0,replays/all\3165e25f4c374265b5ebbb26cd815330.SC2Replay
2414,UpATree,68,24084,3225,48.0,157.0,715,Terraner,1,replays/all\3165e25f4c374265b5ebbb26cd815330.SC2Replay
2415,Reynor,68,21802,4550,50.0,130.0,642,Zerg,1,replays/all\316f474d2b77472c8d1d738d872ed1ff.SC2Replay
2416,InZaNe,57,24059,2100,26.0,109.0,648,Terraner,0,replays/all\316f474d2b77472c8d1d738d872ed1ff.SC2Replay
2417,uThermal,14,4582,900,9.0,31.0,377,Terraner,1,replays/all\31841f9fdcd644498054d424523211e0.SC2Replay
2418,Snute,20,5818,1250,15.0,44.0,354,Zerg,0,replays/all\31841f9fdcd644498054d424523211e0.SC2Replay
2419,Boo,13,2708,1050,10.0,30.0,221,Zerg,0,replays/all\318a87d6aa5f413b9a6864d01fe9a29d.SC2Replay
2420,JonSnow,14,4162,950,12.0,30.0,220,Zerg,1,replays/all\318a87d6aa5f413b9a6864d01fe9a29d.SC2Replay
2421,LiquidSnute,34,4796,1675,17.5,66.0,343,Zerg,1,replays/all\319d29726abd4412b7192a27d0cc1ffe.SC2Replay
2422,Zanster,30,5773,1100,12.0,44.0,329,Zerg,0,replays/all\319d29726abd4412b7192a27d0cc1ffe.SC2Replay
2423,LiquidTLO,36,7598,2400,20.0,84.0,510,Zerg,0,replays/all\31a056d860074d349d19f718bca7cb9b.SC2Replay
2424,MaSa,47,14430,1375,20.0,61.0,525,Terraner,1,replays/all\31a056d860074d349d19f718bca7cb9b.SC2Replay
2425,FireCake,72,58602,7250,58.0,176.0,902,Zerg,1,replays/all\31a0be60c1464f18ac54074777cd36dc.SC2Replay
2426,Serral,60,43434,7750,69.0,154.0,912,Zerg,0,replays/all\31a0be60c1464f18ac54074777cd36dc.SC2Replay
2427,LiquidTLO,33,4003,1300,10.0,54.0,351,Zerg,0,replays/all\31a1f51d24474b77acd185971319cfcd.SC2Replay
2428,Bly,30,7574,1125,10.5,52.0,454,Zerg,1,replays/all\31a1f51d24474b77acd185971319cfcd.SC2Replay
2429,Expect,40,12955,1925,27.0,78.0,479,Terraner,1,replays/all\31a64820c3e449d883cbefcc551d1259.SC2Replay
2430,Fist,48,17251,1800,19.0,74.0,492,Zerg,0,replays/all\31a64820c3e449d883cbefcc551d1259.SC2Replay
2431,Clem,32,5917,600,11.0,54.0,347,Terraner,1,replays/all\31aa595054074f46a30d9968c5c855ac.SC2Replay
2432,Silky,42,6061,1200,8.0,66.0,341,Zerg,0,replays/all\31aa595054074f46a30d9968c5c855ac.SC2Replay
2433,HellraiseR,69,19014,2100,24.0,117.0,751,Protoss,0,replays/all\31ac1ffa2c394d9fafb8b7c607d5c970.SC2Replay
2434,TYTY,68,25205,6450,91.0,165.0,803,Terraner,1,replays/all\31ac1ffa2c394d9fafb8b7c607d5c970.SC2Replay
2435,Geralt,68,28005,1250,14.0,157.0,744,Protoss,0,replays/all\31b8bf8b9a01408985f5e15d8e3e8afb.SC2Replay
2436,HeroMarine,57,25296,5800,90.0,181.0,755,Terraner,1,replays/all\31b8bf8b9a01408985f5e15d8e3e8afb.SC2Replay
2437,Rex,79,25095,8575,87.5,200.0,794,Zerg,0,replays/all\31d40747d47442e1b8d3c92f41dd43c0.SC2Replay
2438,Nice,77,26920,1425,15.0,196.0,809,Protoss,1,replays/all\31d40747d47442e1b8d3c92f41dd43c0.SC2Replay
2439,BackupB,25,4278,450,5.0,31.0,260,Terraner,1,replays/all\31db4d2a1d1d4dc6b53561f544d8b40b.SC2Replay
2440,AdminB,22,4128,100,2.0,31.0,220,Terraner,0,replays/all\31db4d2a1d1d4dc6b53561f544d8b40b.SC2Replay
2441,HeroMarine,46,12991,2575,40.0,94.0,526,Terraner,0,replays/all\31e7c73e10b34a9aa0caf30283fcc429.SC2Replay
2442,Reynor,66,12608,2925,27.5,114.0,524,Zerg,1,replays/all\31e7c73e10b34a9aa0caf30283fcc429.SC2Replay
2443,Special,82,42422,6300,84.0,200.0,835,Terraner,0,replays/all\31eb7f9295694155b5817c3ed6b33a0a.SC2Replay
2444,Serral,79,114772,12775,118.5,200.0,1128,Zerg,1,replays/all\31eb7f9295694155b5817c3ed6b33a0a.SC2Replay
2445,HeroMarine,66,12484,2850,44.0,117.0,578,Terraner,1,replays/all\31efa7749fa64687bf27f1a2be5f3189.SC2Replay
2446,Reynor,63,15780,3550,38.0,130.0,578,Zerg,0,replays/all\31efa7749fa64687bf27f1a2be5f3189.SC2Replay
2447,Kelazhur,22,1946,400,4.0,31.0,228,Terraner,1,replays/all\31f94e6fb7274a3d86ea57588541f392.SC2Replay
2448,Oobios,21,3247,400,2.0,36.0,211,Zerg,0,replays/all\31f94e6fb7274a3d86ea57588541f392.SC2Replay
2449,ByuN,70,35176,4750,70.0,165.0,815,Terraner,1,replays/all\31fd0390bc334ebfa1eb18e825e232e5.SC2Replay
2450,Bunny,49,26755,5025,67.0,157.0,804,Terraner,0,replays/all\31fd0390bc334ebfa1eb18e825e232e5.SC2Replay
2451,Ziggy,80,44654,9225,120.0,200.0,1036,Terraner,0,replays/all\3218bb15d0044a30898f88eb6f3b0bb4.SC2Replay
2452,Geralt,85,79104,4110,43.0,200.0,1136,Protoss,1,replays/all\3218bb15d0044a30898f88eb6f3b0bb4.SC2Replay
2453,Solar,50,11095,5150,63.0,138.0,533,Zerg,1,replays/all\323268058da14b4bb54caea2c34b1550.SC2Replay
2454,soO,49,16193,4550,51.0,122.0,535,Zerg,0,replays/all\323268058da14b4bb54caea2c34b1550.SC2Replay
2455,Nice,34,13833,1275,15.0,62.0,472,Protoss,0,replays/all\3248c09dcbc44c429cc1d5795bc12b03.SC2Replay
2456,Has,39,8933,650,7.0,78.0,476,Protoss,1,replays/all\3248c09dcbc44c429cc1d5795bc12b03.SC2Replay
2457,soul,44,16394,4425,62.0,133.0,727,Terraner,0,replays/all\32496fd3953644fb985c10487bed0688.SC2Replay
2458,LiquidMaNa,52,16912,1225,14.0,94.0,640,Protoss,1,replays/all\32496fd3953644fb985c10487bed0688.SC2Replay
2459,MaSa,73,31850,6250,101.0,180.0,904,Terraner,1,replays/all\325274919dd04258b368d936e6263c43.SC2Replay
