,player,total_workers,resource_mining,total_army_value,total_army,supply,time,fraction,winner,replay_filename
3114,Neeblet,66,28563,5100,51.0,165.0,893,Protoss,0,replays/4thRun\81aa5b4b58e740e18f303bfeb5411963.SC2Replay
3115,Guru,75,38660,6650,65.0,160.0,899,Zerg,1,replays/4thRun\81aa5b4b58e740e18f303bfeb5411963.SC2Replay
3116,CatZ,56,12899,2950,25.0,106.0,543,Zerg,0,replays/4thRun\81c2591cab954d8886369f746d0e59cc.SC2Replay
3117,NonY,59,22540,950,10.0,101.0,524,Protoss,1,replays/4thRun\81c2591cab954d8886369f746d0e59cc.SC2Replay
3118,Lighting,22,3689,200,4.0,31.0,211,Protoss,0,replays/4thRun\81d03acb96f140a19dd557b1b38734fc.SC2Replay
3119,Stephano,20,3656,350,3.0,28.0,211,Zerg,1,replays/4thRun\81d03acb96f140a19dd557b1b38734fc.SC2Replay
3120,Neeb,68,26251,4925,52.0,173.0,732,Protoss,0,replays/4thRun\81d6c3227c814bf6a718bc93bbc07208.SC2Replay
3121,Hydra,81,48063,10175,81.5,192.0,769,Zerg,1,replays/4thRun\81d6c3227c814bf6a718bc93bbc07208.SC2Replay
3122,DnS,45,13945,450,5.0,78.0,601,Protoss,1,replays/4thRun\81e9be87a18f48c6b2708717d91005b0.SC2Replay
3123,iGMacSed,47,20084,1850,18.0,78.0,590,Protoss,0,replays/4thRun\81e9be87a18f48c6b2708717d91005b0.SC2Replay
3124,HeRoMaRinE,47,13229,3100,50.0,110.0,578,Terraner,1,replays/4thRun\82ab897bcd2f440789f733c3f268623d.SC2Replay
3125,herO,45,9332,1025,11.0,78.0,454,Protoss,0,replays/4thRun\82ab897bcd2f440789f733c3f268623d.SC2Replay
3126,Lambo,28,5973,2775,33.5,68.0,366,Zerg,0,replays/4thRun\82ae94fbe15f44cabfc4b8169c639201.SC2Replay
3127,PtitDrogo,38,8275,1175,14.0,94.0,397,Protoss,1,replays/4thRun\82ae94fbe15f44cabfc4b8169c639201.SC2Replay
3128,HeroMarine,71,20813,2850,33.0,125.0,655,Terraner,1,replays/4thRun\82dbc31998a944eb93e24f7189c100e8.SC2Replay
3129,GOStephano,61,18845,3325,29.5,138.0,588,Zerg,0,replays/4thRun\82dbc31998a944eb93e24f7189c100e8.SC2Replay
3130,Semper,22,4609,500,6.0,31.0,248,Terraner,0,replays/4thRun\82de6ad0574f4ab6aa242e9552d1552d.SC2Replay
3131,HeroMarine,24,4316,600,8.0,39.0,268,Terraner,1,replays/4thRun\82de6ad0574f4ab6aa242e9552d1552d.SC2Replay
3132,Sugar,24,5601,350,4.0,39.0,283,Terraner,0,replays/4thRun\82e5195c233543b98258ccca5884b499.SC2Replay
3133,Clem,27,3999,600,9.0,46.0,306,Terraner,1,replays/4thRun\82e5195c233543b98258ccca5884b499.SC2Replay
3134,Kelazhur,21,1767,200,2.0,31.0,208,Terraner,1,replays/4thRun\82f37e7987064303b5080db89a7c6912.SC2Replay
3135,ByRada,20,2649,350,1.0,36.0,196,Zerg,0,replays/4thRun\82f37e7987064303b5080db89a7c6912.SC2Replay
3136,Light,34,7074,775,13.0,54.0,355,Terraner,1,replays/4thRun\83a6025ef1c048c096e8fa665814abcf.SC2Replay
3137,JimRising,23,6462,1500,21.0,60.0,352,Zerg,0,replays/4thRun\83a6025ef1c048c096e8fa665814abcf.SC2Replay
3138,iGJim,33,5230,950,10.0,62.0,313,Protoss,0,replays/4thRun\83bd538ca8ee4abead4f9c9d13db7594.SC2Replay
3139,iGXY,24,4677,700,12.0,47.0,304,Terraner,0,replays/4thRun\83bd538ca8ee4abead4f9c9d13db7594.SC2Replay
3140,三族统领随机娜,0,0,0,0.0,0.0,0,0,0,replays/4thRun\83bd538ca8ee4abead4f9c9d13db7594.SC2Replay
3141,iGRushcrazy,0,0,0,0.0,0.0,0,0,0,replays/4thRun\83bd538ca8ee4abead4f9c9d13db7594.SC2Replay
3142,Harstem,67,26584,1200,13.0,125.0,697,Protoss,1,replays/4thRun\84a96bce9234423ebb6fa85a8c03355d.SC2Replay
3143,Namshar,79,18675,6925,70.5,200.0,701,Zerg,0,replays/4thRun\84a96bce9234423ebb6fa85a8c03355d.SC2Replay
3144,Nerchio,69,12477,4300,44.0,146.0,566,Zerg,1,replays/4thRun\84d01702956e430685463be3dce63721.SC2Replay
3145,ShoWTimE,60,12983,1700,19.0,109.0,562,Protoss,0,replays/4thRun\84d01702956e430685463be3dce63721.SC2Replay
3146,TYTY,60,15878,2875,47.0,125.0,615,Terraner,0,replays/4thRun\84d893b2b3294c4bb22dd59baeb5289a.SC2Replay
3147,OGZest,55,21501,800,10.0,85.0,594,Protoss,1,replays/4thRun\84d893b2b3294c4bb22dd59baeb5289a.SC2Replay
3148,PtitDrogo,40,9582,1050,12.0,70.0,419,Protoss,1,replays/4thRun\84de0c7275954f63b639682583e648f3.SC2Replay
3149,McMonroe,34,6646,925,10.5,44.0,420,Zerg,0,replays/4thRun\84de0c7275954f63b639682583e648f3.SC2Replay
3150,Stats,61,25625,775,8.0,93.0,610,Protoss,1,replays/4thRun\85ad56f0e29641ad8083cbf60640cd63.SC2Replay
3151,aLive,37,15590,2650,40.0,94.0,624,Terraner,0,replays/4thRun\85ad56f0e29641ad8083cbf60640cd63.SC2Replay
3152,Lambo,56,14034,5100,59.0,146.0,548,Zerg,1,replays/4thRun\85c7af4dfee747e8a410a7bde87eee3a.SC2Replay
3153,llllllllllll,44,9908,1800,21.0,102.0,459,Protoss,0,replays/4thRun\85c7af4dfee747e8a410a7bde87eee3a.SC2Replay
3154,GOStephano,51,18274,6050,71.0,154.0,597,Zerg,0,replays/4thRun\85cf7eab1c804b84b61fc217bd884e7b.SC2Replay
3155,OGZest,55,17936,1775,19.0,117.0,562,Protoss,1,replays/4thRun\85cf7eab1c804b84b61fc217bd884e7b.SC2Replay
3156,lllIIIIllll,43,8232,1350,16.0,70.0,390,Protoss,0,replays/4thRun\85f4e541470a4b3bab72161cfaf34abf.SC2Replay
3157,TSGSolar,43,7877,1650,12.0,90.0,400,Zerg,1,replays/4thRun\85f4e541470a4b3bab72161cfaf34abf.SC2Replay
3158,Ryung,68,28203,2300,34.0,117.0,656,Terraner,0,replays/4thRun\86a5f2c387fe4ed2a025e039d13097dd.SC2Replay
3159,Snute,73,32231,2850,17.0,138.0,650,Zerg,1,replays/4thRun\86a5f2c387fe4ed2a025e039d13097dd.SC2Replay
3160,BackupC,65,26516,4325,60.0,133.0,762,Terraner,1,replays/4thRun\86b0ec9cbbb44482967750e5b038a180.SC2Replay
3161,Mackintac,41,27799,5750,78.0,146.0,768,Zerg,0,replays/4thRun\86b0ec9cbbb44482967750e5b038a180.SC2Replay
3162,Elazer,42,7569,2550,26.0,92.0,401,Zerg,1,replays/4thRun\86b35eec6a68479392dcac8e4cfff43d.SC2Replay
3163,Sioras,29,11925,2800,37.0,76.0,404,Zerg,0,replays/4thRun\86b35eec6a68479392dcac8e4cfff43d.SC2Replay
3164,DnS,42,7431,875,9.0,78.0,373,Protoss,1,replays/4thRun\86b62ba6bfb14606994eb73fe3ae0280.SC2Replay
3165,ZenedoR,24,6880,1775,20.5,50.0,359,Zerg,0,replays/4thRun\86b62ba6bfb14606994eb73fe3ae0280.SC2Replay
3166,Elazer,37,5847,1925,18.5,66.0,355,Zerg,0,replays/4thRun\86c1035a2cd64de2a609a437a3f7402a.SC2Replay
3167,Scarlett,34,6024,1900,16.0,74.0,367,Zerg,1,replays/4thRun\86c1035a2cd64de2a609a437a3f7402a.SC2Replay
3168,PartinG,22,5265,1150,14.0,55.0,417,Protoss,0,replays/4thRun\86cf41e51c3e4e41a8cd618f3e4c6c20.SC2Replay
3169,GOStephano,34,13779,1325,13.5,58.0,462,Zerg,1,replays/4thRun\86cf41e51c3e4e41a8cd618f3e4c6c20.SC2Replay
3170,aLive,47,25255,4275,70.0,142.0,669,Terraner,1,replays/4thRun\86e5d2974c334a8e97fadcde221f1c3b.SC2Replay
3171,Harstem,63,16422,2025,18.0,149.0,676,Protoss,0,replays/4thRun\86e5d2974c334a8e97fadcde221f1c3b.SC2Replay
3172,MaSa,69,29633,3875,60.0,149.0,741,Terraner,1,replays/4thRun\87a5b1a42a3041f88fc6a87d936d448f.SC2Replay
3173,ViBE,67,35343,3600,36.0,138.0,746,Zerg,0,replays/4thRun\87a5b1a42a3041f88fc6a87d936d448f.SC2Replay
3174,iAsonu,64,10581,2300,11.0,114.0,578,Zerg,0,replays/4thRun\87b9d27bc1cb41afb8bddd00b0a524aa.SC2Replay
3175,Elazer,61,16087,3000,27.0,130.0,574,Zerg,1,replays/4thRun\87b9d27bc1cb41afb8bddd00b0a524aa.SC2Replay
3176,Harstem,69,29900,1525,16.0,125.0,621,Protoss,1,replays/4thRun\87c37e825ac844b491b4c19882f46db7.SC2Replay
3177,RiSky,84,14138,4300,40.0,144.0,625,Zerg,0,replays/4thRun\87c37e825ac844b491b4c19882f46db7.SC2Replay
3178,Mana,42,8501,675,8.0,62.0,388,Protoss,1,replays/4thRun\87c47cbc60a941679896f2c6fae37c5f.SC2Replay
3179,Jason,37,10487,1025,16.0,54.0,389,Terraner,0,replays/4thRun\87c47cbc60a941679896f2c6fae37c5f.SC2Replay
3180,FireCake,47,16272,2600,24.0,92.0,548,Zerg,0,replays/4thRun\87d5a7676cc44fbf86b6d329bd0f2969.SC2Replay
3181,Polt,46,15484,1475,24.0,86.0,552,Terraner,1,replays/4thRun\87d5a7676cc44fbf86b6d329bd0f2969.SC2Replay
3182,Snute,29,4612,1275,14.5,44.0,294,Zerg,0,replays/4thRun\87e734c8b9924840a4907423ff029858.SC2Replay
3183,ByuN,28,4894,350,6.0,46.0,285,Terraner,1,replays/4thRun\87e734c8b9924840a4907423ff029858.SC2Replay
3184,LiquidSnute,74,24635,4075,35.5,144.0,666,Zerg,1,replays/4thRun\87f056cad96541b28330b51dfba81ab0.SC2Replay
3185,Geralt,58,32605,1550,16.0,101.0,698,Protoss,0,replays/4thRun\87f056cad96541b28330b51dfba81ab0.SC2Replay
3186,Optimus,57,20050,2550,38.0,141.0,710,Terraner,1,replays/4thRun\87f40ddc1a3d43619c787726788cece7.SC2Replay
3187,YoGo,53,9732,2575,29.5,98.0,556,Zerg,0,replays/4thRun\87f40ddc1a3d43619c787726788cece7.SC2Replay
3188,Rose,24,4950,1600,18.0,52.0,314,Zerg,0,replays/4thRun\88a219db47d343e2831296a09a180446.SC2Replay
3189,Rex,25,6395,1275,12.5,52.0,377,Zerg,1,replays/4thRun\88a219db47d343e2831296a09a180446.SC2Replay
3190,doudou,54,69071,6575,90.0,149.0,1136,Terraner,0,replays/4thRun\88bf858eb98b4d4eb36d887fe5cc0183.SC2Replay
3191,开局要打鸡儿盒饭,65,28963,2950,26.0,125.0,736,Protoss,0,replays/4thRun\88bf858eb98b4d4eb36d887fe5cc0183.SC2Replay
3192,Psmoonsun,0,0,0,0.0,0.0,0,0,1,replays/4thRun\88bf858eb98b4d4eb36d887fe5cc0183.SC2Replay
3193,PsRush,0,0,0,0.0,0.0,0,0,1,replays/4thRun\88bf858eb98b4d4eb36d887fe5cc0183.SC2Replay
3194,Elazer,66,11064,2800,30.0,106.0,480,Zerg,1,replays/4thRun\88e06204bb0b4c37adc5300086d07298.SC2Replay
3195,FeaR,37,9313,575,6.0,54.0,398,Protoss,0,replays/4thRun\88e06204bb0b4c37adc5300086d07298.SC2Replay
3196,Neeb,67,27698,3225,33.0,157.0,714,Protoss,1,replays/4thRun\88fa2de6746548c2b91a9b1c659ad93d.SC2Replay
3197,Nerchio,72,40924,8650,81.0,184.0,791,Zerg,0,replays/4thRun\88fa2de6746548c2b91a9b1c659ad93d.SC2Replay
3198,aLive,48,16158,2975,46.0,110.0,585,Terraner,1,replays/4thRun\88fda16ffa904e4cab1844d5b6c3b239.SC2Replay
3199,Neeb,52,13470,1025,12.0,86.0,570,Protoss,0,replays/4thRun\88fda16ffa904e4cab1844d5b6c3b239.SC2Replay
3200,hinO,13,3366,1300,15.0,30.0,255,Zerg,0,replays/4thRun\89c0f4db98954bee937895f824ccdeee.SC2Replay
3201,losira,19,4518,1000,9.0,36.0,268,Zerg,1,replays/4thRun\89c0f4db98954bee937895f824ccdeee.SC2Replay
3202,SpeCial,49,11562,1550,24.0,86.0,472,Terraner,1,replays/4thRun\89c1141f74a94a78af8f0173ec244951.SC2Replay
3203,MeomaikA,49,11885,3200,28.0,92.0,482,Zerg,0,replays/4thRun\89c1141f74a94a78af8f0173ec244951.SC2Replay
3204,MaSa,61,21983,5150,68.0,165.0,843,Terraner,0,replays/4thRun\89d8192f6c274e7fbf1e611be5c572ea.SC2Replay
3205,uThermal,46,19487,5475,85.0,142.0,837,Terraner,1,replays/4thRun\89d8192f6c274e7fbf1e611be5c572ea.SC2Replay
3206,Rose,73,27623,6400,70.0,176.0,790,Zerg,0,replays/4thRun\89de5f729bbb4968bdad366533f16cfc.SC2Replay
3207,FWHas,67,42021,1900,19.0,141.0,751,Protoss,1,replays/4thRun\89de5f729bbb4968bdad366533f16cfc.SC2Replay
3208,PiLiPiLi,44,18395,1375,16.0,118.0,539,Protoss,0,replays/4thRun\89e7c322eeeb4ccfa94ee280b9418e45.SC2Replay
3209,Serral,51,13619,5675,70.5,146.0,563,Zerg,1,replays/4thRun\89e7c322eeeb4ccfa94ee280b9418e45.SC2Replay
3210,Harstem,42,7052,675,9.0,54.0,359,Protoss,1,replays/4thRun\90ae11d84b17487995612123dcd8cb64.SC2Replay
3211,Allaryce,19,8476,1125,11.5,50.0,376,Zerg,0,replays/4thRun\90ae11d84b17487995612123dcd8cb64.SC2Replay
3212,Arctur,55,14584,1450,25.0,93.0,598,Terraner,0,replays/4thRun\90b30915ef8d41aabb8ab310185c13ed.SC2Replay
3213,losira,70,14730,3750,32.0,114.0,613,Zerg,1,replays/4thRun\90b30915ef8d41aabb8ab310185c13ed.SC2Replay
3214,BackupC,25,8007,1225,20.0,47.0,353,Terraner,0,replays/4thRun\90e3075623d24480a3820487db8d7a44.SC2Replay
3215,Harstem,34,6028,875,10.0,62.0,344,Protoss,1,replays/4thRun\90e3075623d24480a3820487db8d7a44.SC2Replay
3216,Nice,66,23454,3000,34.0,173.0,706,Protoss,1,replays/4thRun\90fc6b43018c4abbaf53e34d465ec9cc.SC2Replay
3217,GoGojOey,78,35926,5500,53.0,168.0,705,Zerg,0,replays/4thRun\90fc6b43018c4abbaf53e34d465ec9cc.SC2Replay
3218,StriKE,36,14272,1650,29.0,78.0,485,Terraner,0,replays/4thRun\90fdcfdd155b410c89d16d9cc2be7152.SC2Replay
3219,MaNa,47,11967,1325,16.0,78.0,489,Protoss,1,replays/4thRun\90fdcfdd155b410c89d16d9cc2be7152.SC2Replay
3220,Elazer,40,7188,1450,10.0,68.0,430,Zerg,1,replays/4thRun\91ba46833a8e42a89a96e5e94b27b7f9.SC2Replay
3221,Stephano,40,9830,1300,9.0,74.0,428,Zerg,0,replays/4thRun\91ba46833a8e42a89a96e5e94b27b7f9.SC2Replay
3222,LiquidSnute,66,17785,5900,66.0,146.0,615,Zerg,0,replays/4thRun\91bdaa127ca84c848fc5daed06ed0aae.SC2Replay
3223,Solar,65,15806,5575,67.5,146.0,625,Zerg,1,replays/4thRun\91bdaa127ca84c848fc5daed06ed0aae.SC2Replay
3224,LiquidMaNa,67,19273,1425,17.0,109.0,600,Protoss,1,replays/4thRun\91bfc18ebfd54ef3b701ab60ea467c1f.SC2Replay
3225,Lambo,59,24899,4300,44.0,146.0,607,Zerg,0,replays/4thRun\91bfc18ebfd54ef3b701ab60ea467c1f.SC2Replay
3226,losira,77,32913,8700,78.0,166.0,893,Zerg,1,replays/4thRun\91c62d3a900d459f9ebd66d5e5497f27.SC2Replay
3227,jjakji,61,45808,5125,82.0,181.0,892,Terraner,0,replays/4thRun\91c62d3a900d459f9ebd66d5e5497f27.SC2Replay
