,Unnamed: 0.1,Unnamed: 0,player,total_workers,resource_mining,total_army_value,total_army,time,fraction,winner,replay_filename
219,219,219,Bly,46,10499,3800,35,545,0,1,replays/4thRun\361ba23debf74516a16745f99ae5ca1d.SC2Replay
220,220,220,SortOf,21,2605,400,5,189,0,1,replays/4thRun\361bd10226514ef4973aaaa8e51830a7.SC2Replay
221,221,221,Dolan,15,1235,300,6,194,0,0,replays/4thRun\361bd10226514ef4973aaaa8e51830a7.SC2Replay
222,222,222,PartinG,24,3922,500,4,249,0,1,replays/4thRun\362fd6e9daa646bb95cc9487aeb3454a.SC2Replay
223,223,223,liquidthermy,23,4506,675,4,257,0,0,replays/4thRun\362fd6e9daa646bb95cc9487aeb3454a.SC2Replay
224,224,224,Reynor,68,20597,2325,36,564,0,1,replays/4thRun\365a6a97265840d8acd08e1ab65b19cb.SC2Replay
225,225,225,Serral,68,13165,3075,30,558,0,0,replays/4thRun\365a6a97265840d8acd08e1ab65b19cb.SC2Replay
226,226,226,HeroMarine,63,25340,900,14,583,0,1,replays/4thRun\369a548972eb4b5caf82d1f4fcdb778f.SC2Replay
227,227,227,Namshar,65,26583,2650,33,596,0,0,replays/4thRun\369a548972eb4b5caf82d1f4fcdb778f.SC2Replay
228,228,228,TRUE,57,15590,2525,42,556,0,1,replays/4thRun\369ef5875fc94851a6e9ecd518de637c.SC2Replay
229,229,229,TIME,37,14196,2000,15,555,0,0,replays/4thRun\369ef5875fc94851a6e9ecd518de637c.SC2Replay
230,230,230,TRUE,14,5054,1550,12,293,0,0,replays/4thRun\370b5b0336cf45d68a99a2d54705beb8.SC2Replay
231,231,231,TIME,25,6005,450,4,299,0,1,replays/4thRun\370b5b0336cf45d68a99a2d54705beb8.SC2Replay
232,232,232,liquidthermy,51,19279,525,3,541,0,0,replays/4thRun\377cb89bc0bf4d4fb691fb08b44dae34.SC2Replay
233,233,233,FanTaSy,53,24595,1900,18,570,0,1,replays/4thRun\377cb89bc0bf4d4fb691fb08b44dae34.SC2Replay
234,234,234,INnoVation,64,24617,6375,57,865,0,1,replays/4thRun\378b237eabab44d79f601b5bb8484747.SC2Replay
235,235,235,RAIL,60,33249,1225,5,784,0,0,replays/4thRun\378b237eabab44d79f601b5bb8484747.SC2Replay
236,236,236,PandaBearMe,62,30725,9175,123,821,0,1,replays/4thRun\383e3c9f21fd4a62bf1f9ca713537bf6.SC2Replay
237,237,237,FeaR,71,26085,3300,9,707,0,0,replays/4thRun\383e3c9f21fd4a62bf1f9ca713537bf6.SC2Replay
238,238,238,Namshar,73,40865,9400,173,791,0,1,replays/4thRun\387c9027a1fc414187b5b680b3062426.SC2Replay
239,239,239,Bunny,60,46433,8050,107,949,0,0,replays/4thRun\387c9027a1fc414187b5b680b3062426.SC2Replay
240,240,240,eGGz,45,25847,4700,69,644,0,0,replays/4thRun\390b1b15b3874a3e888e1c47e31351fa.SC2Replay
241,241,241,Toodming,52,19428,4350,55,630,0,1,replays/4thRun\390b1b15b3874a3e888e1c47e31351fa.SC2Replay
242,242,242,liquidthermy,50,16110,4275,41,683,0,0,replays/4thRun\391f0d48e4a24a57a35e0ced1d151c13.SC2Replay
243,243,243,Harstem,50,18676,925,6,562,0,1,replays/4thRun\391f0d48e4a24a57a35e0ced1d151c13.SC2Replay
244,244,244,DnS,59,14857,625,3,517,0,0,replays/4thRun\393cc7e8c5314d98bb8c3968d610c3dd.SC2Replay
245,245,245,SpeCial,44,10290,1350,18,442,0,1,replays/4thRun\393cc7e8c5314d98bb8c3968d610c3dd.SC2Replay
246,246,246,LiquidTLO,59,15229,3000,28,515,0,0,replays/4thRun\393f898e04ff4446926bba0a8ee55afe.SC2Replay
247,247,247,iGiAsonu,44,14011,4200,39,528,0,1,replays/4thRun\393f898e04ff4446926bba0a8ee55afe.SC2Replay
248,248,248,Harstem,51,9739,725,3,445,0,0,replays/4thRun\398bb11e2c3f456c9b4fe6579af01e51.SC2Replay
249,249,249,Bunny,46,8377,750,15,405,0,1,replays/4thRun\398bb11e2c3f456c9b4fe6579af01e51.SC2Replay
250,250,250,MarineLorD,70,41547,6950,79,863,0,1,replays/4thRun\399ad13de4804ec3ad4909a5b4e650d3.SC2Replay
251,251,251,Nerchio,69,62575,13600,79,1048,0,0,replays/4thRun\399ad13de4804ec3ad4909a5b4e650d3.SC2Replay
252,252,252,Probe,67,19684,2825,12,639,0,0,replays/4thRun\402f3997de014d25989bbd9b7a1f166e.SC2Replay
253,253,253,Bly,68,28167,2975,36,639,0,1,replays/4thRun\402f3997de014d25989bbd9b7a1f166e.SC2Replay
254,254,254,Serral,68,12758,2850,34,558,0,0,replays/4thRun\403a0fbe69494acf88e7e6bb2fd7f62d.SC2Replay
255,255,255,Scarlett,70,33251,6150,65,651,0,1,replays/4thRun\403a0fbe69494acf88e7e6bb2fd7f62d.SC2Replay
256,256,256,Lambo,51,12959,2700,41,497,0,0,replays/4thRun\407db434d0cb4f03ad46b98a0917543d.SC2Replay
257,257,257,LiquidMaNa,48,13397,850,4,471,0,1,replays/4thRun\407db434d0cb4f03ad46b98a0917543d.SC2Replay
258,258,258,Lilbow,52,36169,1250,5,762,0,0,replays/4thRun\410ce439048f47fc9729ea00fee87b95.SC2Replay
259,259,259,MarineLorD,66,21915,4725,59,740,0,1,replays/4thRun\410ce439048f47fc9729ea00fee87b95.SC2Replay
260,260,260,JadedShard,37,26297,2225,41,564,0,0,replays/4thRun\410dda05421e4c09ba920c75602b2e5f.SC2Replay
261,261,261,Dolan,53,17971,1125,9,555,0,1,replays/4thRun\410dda05421e4c09ba920c75602b2e5f.SC2Replay
262,262,262,Neeb,46,8436,525,4,430,0,0,replays/4thRun\412a403cd3694639b2280cfa2bd8769c.SC2Replay
263,263,263,TYTY,43,8223,1075,14,436,0,1,replays/4thRun\412a403cd3694639b2280cfa2bd8769c.SC2Replay
264,264,264,Neeb,25,4456,350,2,272,0,0,replays/4thRun\413b6c2436324c469cff647ca6fc3f0b.SC2Replay
265,265,265,Semper,27,6457,500,8,298,0,1,replays/4thRun\413b6c2436324c469cff647ca6fc3f0b.SC2Replay
266,266,266,PandaBearMe,37,14401,2600,51,479,0,1,replays/4thRun\415d0ee460124486aa9b5b9b8a667293.SC2Replay
267,267,267,Hymy,43,12940,525,3,477,0,0,replays/4thRun\415d0ee460124486aa9b5b9b8a667293.SC2Replay
268,268,268,Geralt,55,13552,1075,6,556,0,0,replays/4thRun\420dcec6a6564c6cab8dea6706e103d3.SC2Replay
269,269,269,lIIllllIIlll,48,12742,3400,35,575,0,1,replays/4thRun\420dcec6a6564c6cab8dea6706e103d3.SC2Replay
270,270,270,Kelazhur,63,25204,3700,48,803,0,1,replays/4thRun\424b32658c094af99b659583f36f29cf.SC2Replay
271,271,271,SortOf,69,30635,8050,143,831,0,0,replays/4thRun\424b32658c094af99b659583f36f29cf.SC2Replay
272,272,272,Zanster,63,21003,3900,76,631,0,1,replays/4thRun\427e43051f55406fba66762e390beec1.SC2Replay
273,273,273,Kas,46,24797,2700,41,630,0,0,replays/4thRun\427e43051f55406fba66762e390beec1.SC2Replay
274,274,274,Scarlett,49,28332,6000,47,643,0,0,replays/4thRun\428a27f5448040bf9c040dccd5934c47.SC2Replay
275,275,275,Serral,55,18324,4400,40,641,0,1,replays/4thRun\428a27f5448040bf9c040dccd5934c47.SC2Replay
276,276,276,lllIIIIllll,44,17397,2525,10,560,0,0,replays/4thRun\433f33556646490baf8eb31a71a543f6.SC2Replay
277,277,277,LiquidSnute,40,18245,5925,115,603,0,1,replays/4thRun\433f33556646490baf8eb31a71a543f6.SC2Replay
278,278,278,iGXiGua,60,45687,9500,118,1001,0,1,replays/4thRun\436a24f3b29e46cda44cb8077d9239bb.SC2Replay
279,279,279,iGMacSed,73,72610,6550,67,1247,0,1,replays/4thRun\436a24f3b29e46cda44cb8077d9239bb.SC2Replay
280,280,280,开局要打鸡儿盒饭,0,0,0,0,0,0,0,replays/4thRun\436a24f3b29e46cda44cb8077d9239bb.SC2Replay
281,281,281,doudou,0,0,0,0,0,0,0,replays/4thRun\436a24f3b29e46cda44cb8077d9239bb.SC2Replay
282,282,282,Lambo,76,44617,11400,81,798,0,1,replays/4thRun\439fff29fe14466f8506fc044aa70d98.SC2Replay
283,283,283,ShoWTimE,71,26965,5850,22,794,0,0,replays/4thRun\439fff29fe14466f8506fc044aa70d98.SC2Replay
284,284,284,Harstem,67,26576,3200,14,757,0,0,replays/4thRun\440b1bfb9f454085b21f8c215740382d.SC2Replay
285,285,285,TYTY,57,26521,5175,62,812,0,1,replays/4thRun\440b1bfb9f454085b21f8c215740382d.SC2Replay
286,286,286,DnS,49,12632,800,4,453,0,1,replays/4thRun\446fe261fa564084a7b79c85b6c2f3d7.SC2Replay
287,287,287,LiquidTLO,51,7223,1875,33,473,0,0,replays/4thRun\446fe261fa564084a7b79c85b6c2f3d7.SC2Replay
288,288,288,Rex,61,15323,2700,31,569,0,0,replays/4thRun\451bfb4ca74f47bdb84fa944dce1a003.SC2Replay
289,289,289,Expect,51,17109,2325,24,592,0,1,replays/4thRun\451bfb4ca74f47bdb84fa944dce1a003.SC2Replay
290,290,290,NonY,30,6168,1000,5,343,0,1,replays/4thRun\452f45e4773b4215b6a58f70c81e023b.SC2Replay
291,291,291,xKawaiian,27,8104,1125,13,359,0,0,replays/4thRun\452f45e4773b4215b6a58f70c81e023b.SC2Replay
292,292,292,SpeCial,27,5702,750,10,334,0,1,replays/4thRun\456f4ebcd9f848449319c7dc9ba25269.SC2Replay
293,293,293,Has,26,7411,775,3,352,0,0,replays/4thRun\456f4ebcd9f848449319c7dc9ba25269.SC2Replay
294,294,294,Drunkenboi,66,25480,4475,51,885,0,0,replays/4thRun\461c4cc018df43c7bf02198bbf48a41f.SC2Replay
295,295,295,SortOf,70,31735,9500,114,885,0,1,replays/4thRun\461c4cc018df43c7bf02198bbf48a41f.SC2Replay
296,296,296,JonSnow,28,9675,875,16,451,0,0,replays/4thRun\462ebb68f294406b862e1b08e7e9a33c.SC2Replay
297,297,297,viOLet,38,7380,1650,15,467,0,1,replays/4thRun\462ebb68f294406b862e1b08e7e9a33c.SC2Replay
298,298,298,FeaR,47,16766,700,4,468,0,0,replays/4thRun\463a010696c049528b615ec16918ae3f.SC2Replay
299,299,299,soO,56,11232,1950,27,455,0,1,replays/4thRun\463a010696c049528b615ec16918ae3f.SC2Replay
300,300,300,FeaR,69,35576,2050,7,773,0,0,replays/4thRun\463bb241ba9042d3a301824a331f6b52.SC2Replay
301,301,301,TLO,72,21960,6225,78,794,0,1,replays/4thRun\463bb241ba9042d3a301824a331f6b52.SC2Replay
302,302,302,Neeblet,67,14108,1550,7,550,0,1,replays/4thRun\464a22d04d49411792d09eac3b870b9e.SC2Replay
303,303,303,Guru,70,16796,2425,22,555,0,0,replays/4thRun\464a22d04d49411792d09eac3b870b9e.SC2Replay
304,304,304,Nerchio,72,25986,4150,44,644,0,1,replays/4thRun\477cfdcd92334e2eb13415a4ad87406d.SC2Replay
305,305,305,uThermal,66,18201,3575,33,651,0,0,replays/4thRun\477cfdcd92334e2eb13415a4ad87406d.SC2Replay
306,306,306,Crow,77,96805,14125,108,1094,0,0,replays/4thRun\483aaeab1ca042c095d5fb9a302eea78.SC2Replay
307,307,307,cloudy,74,88303,4610,40,1094,0,1,replays/4thRun\483aaeab1ca042c095d5fb9a302eea78.SC2Replay
308,308,308,Kelazhur,24,3845,450,3,248,0,1,replays/4thRun\484f92acbe5b414494d77be95e2df635.SC2Replay
309,309,309,Dolan,25,4518,300,3,259,0,0,replays/4thRun\484f92acbe5b414494d77be95e2df635.SC2Replay
310,310,310,PtitDrogo,32,10166,1200,8,445,0,1,replays/4thRun\487d6e2b8dbb44fb83331655ddcd57df.SC2Replay
311,311,311,Daydreamer,24,14255,900,4,457,0,0,replays/4thRun\487d6e2b8dbb44fb83331655ddcd57df.SC2Replay
312,312,312,MMA,40,8989,650,13,409,0,0,replays/4thRun\491e04cb8ed54ecc92f6b296a3cc332e.SC2Replay
313,313,313,Harstem,46,7131,975,6,400,0,1,replays/4thRun\491e04cb8ed54ecc92f6b296a3cc332e.SC2Replay
314,314,314,TYTY,71,35777,3625,48,788,0,1,replays/4thRun\493c7ffda5c54c34b1cf5afffb33a4eb.SC2Replay
315,315,315,Zest,62,25724,2625,11,688,0,0,replays/4thRun\493c7ffda5c54c34b1cf5afffb33a4eb.SC2Replay
316,316,316,Krr,61,13222,1325,5,526,0,0,replays/4thRun\497a6e1e63a94a2a8afe6a2c1fd0ce77.SC2Replay
317,317,317,ParanOid,67,19394,1725,21,521,0,1,replays/4thRun\497a6e1e63a94a2a8afe6a2c1fd0ce77.SC2Replay
318,318,318,Demi,40,9360,1350,22,415,0,0,replays/4thRun\497b57978aa74d43b5693535e09d9b08.SC2Replay
319,319,319,MeomaikA,31,8763,1475,29,417,0,1,replays/4thRun\497b57978aa74d43b5693535e09d9b08.SC2Replay
320,320,320,Bly,19,2331,200,2,172,0,0,replays/4thRun\501e61bb0539490fa4af13939cb71be1.SC2Replay
321,321,321,EnDerr,14,2955,550,16,177,0,1,replays/4thRun\501e61bb0539490fa4af13939cb71be1.SC2Replay
322,322,322,Pono,60,21726,3400,65,570,0,1,replays/4thRun\503e0c62caa745e3826c62f7e0b6aff5.SC2Replay
323,323,323,AlienViruz,26,31456,1350,16,643,0,0,replays/4thRun\503e0c62caa745e3826c62f7e0b6aff5.SC2Replay
324,324,324,Denver,18,2046,600,10,197,0,1,replays/4thRun\506f9e3aeddf4bf7ab2b312ab79e8e00.SC2Replay
325,325,325,TooDming,15,2628,500,14,196,0,0,replays/4thRun\506f9e3aeddf4bf7ab2b312ab79e8e00.SC2Replay
326,326,326,LiquidMaNa,22,10961,1700,9,439,0,1,replays/4thRun\508c4893d88348689a8434d10c3ca165.SC2Replay
327,327,327,PiLiPiLi,23,4895,800,5,272,0,0,replays/4thRun\508c4893d88348689a8434d10c3ca165.SC2Replay
328,328,328,daydrA,43,16234,5375,71,620,0,0,replays/4thRun\512ced577f57455b983e6890acea70dc.SC2Replay
329,329,329,Harstem,62,19711,1400,6,640,0,1,replays/4thRun\512ced577f57455b983e6890acea70dc.SC2Replay
330,330,330,FoolOfaTook,30,5612,975,12,304,0,0,replays/4thRun\515f5f20977b4d32947bcb674140918e.SC2Replay
331,331,331,Raze,28,5581,600,7,302,0,1,replays/4thRun\515f5f20977b4d32947bcb674140918e.SC2Replay
332,332,332,Darkness,20,5684,400,3,358,0,0,replays/4thRun\517df341d9ec429ca387998431152242.SC2Replay
333,333,333,Cham,34,5692,1050,8,353,0,1,replays/4thRun\517df341d9ec429ca387998431152242.SC2Replay
334,334,334,PiLiPiLi,30,5064,450,3,298,0,0,replays/4thRun\523c4c4354ae47ad853b95e6e407c5b0.SC2Replay
335,335,335,LiquidMaNa,27,8337,375,2,320,0,1,replays/4thRun\523c4c4354ae47ad853b95e6e407c5b0.SC2Replay
336,336,336,Neeb,49,12955,725,5,474,0,1,replays/4thRun\524fa68b4d264c94bd4a3f3c2e23c5ff.SC2Replay
337,337,337,Hydra,49,10627,2400,42,450,0,0,replays/4thRun\524fa68b4d264c94bd4a3f3c2e23c5ff.SC2Replay
338,338,338,Scarlett,70,21099,3175,42,564,0,1,replays/4thRun\529a70253ca94a60bbf7f5d744e22991.SC2Replay
339,339,339,ShaDoWn,50,13213,975,5,496,0,0,replays/4thRun\529a70253ca94a60bbf7f5d744e22991.SC2Replay
340,340,340,HateMe,67,14974,4150,33,576,0,0,replays/4thRun\529afcb4ef4b4c2c8dd8840c51c0ea18.SC2Replay
341,341,341,Elazer,71,19178,3500,38,569,0,1,replays/4thRun\529afcb4ef4b4c2c8dd8840c51c0ea18.SC2Replay
342,342,342,Dayshi,48,11236,1625,17,508,0,0,replays/4thRun\536e83cebab340468bd65bf74cf7b936.SC2Replay
343,343,343,Nerchio,64,10371,2300,27,507,0,1,replays/4thRun\536e83cebab340468bd65bf74cf7b936.SC2Replay
344,344,344,MaNa,67,38921,3625,13,800,0,0,replays/4thRun\537e4ac6909a4bdbba6d3d6db9a07ff3.SC2Replay
345,345,345,Serral,82,37208,8800,125,796,0,1,replays/4thRun\537e4ac6909a4bdbba6d3d6db9a07ff3.SC2Replay
346,346,346,Silky,30,7038,1125,14,465,0,0,replays/4thRun\542fd52d55dd47a09eb91cd7e54ab3a7.SC2Replay
347,347,347,Warren,35,11157,1425,19,474,0,1,replays/4thRun\542fd52d55dd47a09eb91cd7e54ab3a7.SC2Replay
348,348,348,TRUE,14,2343,500,14,174,0,1,replays/4thRun\544ff1e8fb424c81ac5ae9cef3d3bba4.SC2Replay
349,349,349,PandaBearMe,20,2207,300,3,168,0,0,replays/4thRun\544ff1e8fb424c81ac5ae9cef3d3bba4.SC2Replay
350,350,350,Neeb,72,56023,5700,13,1175,0,1,replays/4thRun\548f655d03624a9cafe22545753e5520.SC2Replay
351,351,351,Semper,67,52315,5025,51,1186,0,0,replays/4thRun\548f655d03624a9cafe22545753e5520.SC2Replay
352,352,352,SpaceJam,40,9447,1575,21,459,0,1,replays/4thRun\554d73aff807444c80fe6c6fc03ceee9.SC2Replay
353,353,353,Pure,46,13645,525,3,445,0,0,replays/4thRun\554d73aff807444c80fe6c6fc03ceee9.SC2Replay
354,354,354,Bones,27,10343,1300,6,354,0,0,replays/4thRun\555e228107f64362b8ca0f082ff93fef.SC2Replay
355,355,355,TheoRy,32,8957,900,5,380,0,1,replays/4thRun\555e228107f64362b8ca0f082ff93fef.SC2Replay
356,356,356,Pokebunny,32,12427,1900,13,424,0,1,replays/4thRun\560a5e6892f04999aa8bcaaa11aff15d.SC2Replay
357,357,357,UpATree,27,6560,900,5,338,0,0,replays/4thRun\560a5e6892f04999aa8bcaaa11aff15d.SC2Replay
358,358,358,Semper,38,7636,850,12,372,0,1,replays/4thRun\566ca301330242e3980f86a81bd1a1bf.SC2Replay
359,359,359,Rhizer,41,5848,850,5,375,0,0,replays/4thRun\566ca301330242e3980f86a81bd1a1bf.SC2Replay
360,360,360,Dark,66,18247,5025,74,606,0,1,replays/4thRun\566cab7bcfb24afab27633495b42d6e3.SC2Replay
361,361,361,Elazer,66,17538,5150,40,610,0,0,replays/4thRun\566cab7bcfb24afab27633495b42d6e3.SC2Replay
362,362,362,Happy,48,21057,1650,12,610,0,1,replays/4thRun\568f9fdb079d42798f71c42053dd2651.SC2Replay
363,363,363,hydra,52,18199,2125,22,620,0,0,replays/4thRun\568f9fdb079d42798f71c42053dd2651.SC2Replay
364,364,364,INnoVation,26,4020,300,3,254,0,0,replays/4thRun\569bf589c7a543ad905fdc27e45d5991.SC2Replay
365,365,365,aLive,26,4681,200,3,264,0,1,replays/4thRun\569bf589c7a543ad905fdc27e45d5991.SC2Replay
366,366,366,MightyKiwi,43,14004,1250,18,653,0,1,replays/4thRun\575b7b22e23b4131853525a84c9c07d8.SC2Replay
367,367,367,ZergGirl,39,19353,1650,18,649,0,0,replays/4thRun\575b7b22e23b4131853525a84c9c07d8.SC2Replay
368,368,368,Serral,70,48629,8600,69,967,0,1,replays/4thRun\575ec28c84e24efb9ec177ea9612535b.SC2Replay
369,369,369,LiquidTLO,73,55618,11900,103,1032,0,0,replays/4thRun\575ec28c84e24efb9ec177ea9612535b.SC2Replay
370,370,370,Bioice,48,8894,2125,24,445,0,1,replays/4thRun\576dec3e2daa41f6bfe5254412b51a0d.SC2Replay
371,371,371,Beez,35,11807,2425,47,430,0,0,replays/4thRun\576dec3e2daa41f6bfe5254412b51a0d.SC2Replay
372,372,372,hydra,66,32322,6775,53,680,0,0,replays/4thRun\579cb824c4d24fa8bac20ec329122b3f.SC2Replay
373,373,373,Happy,61,24680,1725,24,662,0,1,replays/4thRun\579cb824c4d24fa8bac20ec329122b3f.SC2Replay
374,374,374,ShoWTimE,23,5275,1000,5,312,0,1,replays/4thRun\582b6a0bf1b946fb94f625c654513839.SC2Replay
375,375,375,Socke,29,6182,825,5,318,0,0,replays/4thRun\582b6a0bf1b946fb94f625c654513839.SC2Replay
376,376,376,Optimus,37,6812,925,8,376,0,1,replays/4thRun\582fa8a09ac84dd58862a254c7a1a79f.SC2Replay
377,377,377,Oobios,29,7805,1725,35,359,0,0,replays/4thRun\582fa8a09ac84dd58862a254c7a1a79f.SC2Replay
378,378,378,ByuN,52,13390,4000,44,627,0,1,replays/4thRun\583c63eca69a4652a27679caa91e7328.SC2Replay
379,379,379,HeRoMaRinE,46,14532,4000,45,622,0,0,replays/4thRun\583c63eca69a4652a27679caa91e7328.SC2Replay
380,380,380,Zanster,96,54518,5275,48,1247,0,0,replays/4thRun\585cb3d4b59141db8c2693ec46344adb.SC2Replay
381,381,381,Has,86,84281,8795,65,1223,0,1,replays/4thRun\585cb3d4b59141db8c2693ec46344adb.SC2Replay
382,382,382,Elazer,83,34138,10900,101,723,0,1,replays/4thRun\601f91e5323946d590b9bc5e12e15257.SC2Replay
383,383,383,Bunny,90,30617,5650,28,820,0,0,replays/4thRun\601f91e5323946d590b9bc5e12e15257.SC2Replay
384,384,384,Revolution,40,8052,1800,24,378,0,1,replays/4thRun\602c3c228b1140ec9da0b171e05e6f89.SC2Replay
385,385,385,BackupB,31,8848,1300,17,376,0,0,replays/4thRun\602c3c228b1140ec9da0b171e05e6f89.SC2Replay
386,386,386,Namshar,69,38199,6950,59,735,0,1,replays/4thRun\608aa34883b040bfb45792480e6a13a2.SC2Replay
387,387,387,LiquidTLO,67,19823,6100,56,736,0,0,replays/4thRun\608aa34883b040bfb45792480e6a13a2.SC2Replay
388,388,388,iAsonu,60,20420,3725,36,519,0,0,replays/4thRun\610a05c99bb9435db9d7486a55bc4179.SC2Replay
389,389,389,ShoWTimE,48,8293,1250,7,467,0,1,replays/4thRun\610a05c99bb9435db9d7486a55bc4179.SC2Replay
390,390,390,GuMiho,40,10286,1850,15,477,0,1,replays/4thRun\619bc35dd78b4aef9d41132f6c950c71.SC2Replay
391,391,391,Arctur,35,11076,1500,11,436,0,0,replays/4thRun\619bc35dd78b4aef9d41132f6c950c71.SC2Replay
392,392,392,iGJim,36,6274,450,3,341,0,1,replays/4thRun\619df7c9a2e847e0a60fea0a074fa553.SC2Replay
393,393,393,TIME,34,7381,750,11,345,0,0,replays/4thRun\619df7c9a2e847e0a60fea0a074fa553.SC2Replay
394,394,394,CatZ,42,12916,1500,27,515,0,1,replays/4thRun\623d4ae91525437fa2756f53ffd60815.SC2Replay
395,395,395,Pono,20,8651,1525,41,407,0,0,replays/4thRun\623d4ae91525437fa2756f53ffd60815.SC2Replay
396,396,396,Elazer,31,8690,2075,45,400,0,1,replays/4thRun\624ce6bb2cb844e0b641322f345ac0fb.SC2Replay
397,397,397,Namshar,24,10673,2250,33,397,0,0,replays/4thRun\624ce6bb2cb844e0b641322f345ac0fb.SC2Replay
398,398,398,Raze,50,12625,1500,5,535,0,1,replays/4thRun\629e6c75e8dd4fbc93f42d2cb49433ca.SC2Replay
399,399,399,Dolan,31,14632,2025,27,522,0,0,replays/4thRun\629e6c75e8dd4fbc93f42d2cb49433ca.SC2Replay
400,400,400,PartinG,52,15143,975,4,592,0,1,replays/4thRun\632d469c8e694b09a3e7ac48b442a254.SC2Replay
401,401,401,FanTaSy,53,14797,2625,30,592,0,0,replays/4thRun\632d469c8e694b09a3e7ac48b442a254.SC2Replay
402,402,402,Happy,39,16250,2725,27,690,0,1,replays/4thRun\638a0906022d44d099b26a79c263d9a2.SC2Replay
403,403,403,LiquidMaNa,47,19134,1750,7,686,0,0,replays/4thRun\638a0906022d44d099b26a79c263d9a2.SC2Replay
404,404,404,Probe,26,9579,800,6,350,0,0,replays/4thRun\638b27ecc8824b19a9cb73b7a91a2d57.SC2Replay
405,405,405,PtitDrogo,30,14658,1050,8,440,0,1,replays/4thRun\638b27ecc8824b19a9cb73b7a91a2d57.SC2Replay
406,406,406,EnDerr,18,3658,575,9,235,0,1,replays/4thRun\639b6c4d33774200881673a766b46f12.SC2Replay
407,407,407,Seventy,22,2658,0,0,238,0,0,replays/4thRun\639b6c4d33774200881673a766b46f12.SC2Replay
408,408,408,MaSa,53,14045,1750,12,555,0,0,replays/4thRun\648b9edeedd34c9391aa3ef1e814fa2b.SC2Replay
409,409,409,Elazer,66,12243,2600,37,558,0,1,replays/4thRun\648b9edeedd34c9391aa3ef1e814fa2b.SC2Replay
410,410,410,OGZest,58,35540,2525,9,842,0,0,replays/4thRun\654a6aace3a545dd8a6a62d8faeec08b.SC2Replay
411,411,411,soO,70,39994,6575,102,844,0,1,replays/4thRun\654a6aace3a545dd8a6a62d8faeec08b.SC2Replay
412,412,412,uThermal,63,29771,3700,51,904,0,0,replays/4thRun\655df45f526e41728cfed4a91de32467.SC2Replay
413,413,413,GAMETIME,63,34423,7225,90,900,0,1,replays/4thRun\655df45f526e41728cfed4a91de32467.SC2Replay
414,414,414,Reynor,58,11400,3200,25,536,0,1,replays/4thRun\660c06680ca943d287cace8b1a83119b.SC2Replay
415,415,415,PSiArc,48,15072,2025,14,531,0,0,replays/4thRun\660c06680ca943d287cace8b1a83119b.SC2Replay
416,416,416,Toodming,30,10909,2900,69,515,0,1,replays/4thRun\661a7b30cfdc4a21a79e51e4bbded281.SC2Replay
417,417,417,GogojOey,24,13051,2550,37,507,0,0,replays/4thRun\661a7b30cfdc4a21a79e51e4bbded281.SC2Replay
418,418,418,Elroye,56,20328,7250,62,746,0,0,replays/4thRun\662b214fdd8d4ba79648f6a6ca1219bf.SC2Replay
419,419,419,Dana,57,16787,6950,54,745,0,1,replays/4thRun\662b214fdd8d4ba79648f6a6ca1219bf.SC2Replay
420,420,420,ShoWTimE,12,100,0,0,0,0,1,replays/4thRun\662fa8d119b6494aba64a1c33fe816d8.SC2Replay
421,421,421,Krr,66,25493,5140,37,727,0,1,replays/4thRun\663b603ed0704eb9bae322152ec1c10c.SC2Replay
422,422,422,ParanOid,87,46545,6425,70,744,0,0,replays/4thRun\663b603ed0704eb9bae322152ec1c10c.SC2Replay
423,423,423,Happy,63,20867,2925,30,680,0,0,replays/4thRun\664a30fc81834f5dba6e7ab55908b3cb.SC2Replay
424,424,424,LiquidSnute,78,48345,4325,55,683,0,1,replays/4thRun\664a30fc81834f5dba6e7ab55908b3cb.SC2Replay
425,425,425,LiquidSnute,48,22011,2750,58,582,0,1,replays/4thRun\664bd93e1497431d98334cadf2c94f0a.SC2Replay
426,426,426,AxImpact,40,12334,4725,65,590,0,0,replays/4thRun\664bd93e1497431d98334cadf2c94f0a.SC2Replay
427,427,427,PiLiPiLi,23,4953,700,5,290,0,1,replays/4thRun\671dfd604d8d405e84f32f8b71046fcc.SC2Replay
428,428,428,PandaBearMe,27,6373,900,14,282,0,0,replays/4thRun\671dfd604d8d405e84f32f8b71046fcc.SC2Replay
429,429,429,ShoWTimE,35,7599,1125,6,366,0,1,replays/4thRun\671f2181d0064dab8c38cc744aa2ae81.SC2Replay
430,430,430,HateMe,47,9964,1925,31,425,0,0,replays/4thRun\671f2181d0064dab8c38cc744aa2ae81.SC2Replay
431,431,431,Nerchio,39,6920,1750,36,412,0,1,replays/4thRun\678d0e87e0314fe3b6e80d85fd2d074e.SC2Replay
432,432,432,Zest,36,5555,125,1,329,0,0,replays/4thRun\678d0e87e0314fe3b6e80d85fd2d074e.SC2Replay
433,433,433,HeroMarine,45,16132,1350,9,567,0,0,replays/4thRun\679e4501708d4f9092c1ff5856d44503.SC2Replay
434,434,434,TRUE,62,11303,2350,39,572,0,1,replays/4thRun\679e4501708d4f9092c1ff5856d44503.SC2Replay
435,435,435,HeltEn,64,32892,5950,83,826,0,0,replays/4thRun\681bcafa44b14cc3b15922502b828101.SC2Replay
436,436,436,FoolOfaTook,62,39253,9900,127,827,0,1,replays/4thRun\681bcafa44b14cc3b15922502b828101.SC2Replay
