,player,total_workers,resource_mining,total_army_value,total_army,supply,time,fraction,winner,replay_filename
220,souL,43,9306,775,11,62.0,444,T,1,replays/tsRun\96979a12af14496bbd50412f07d99869.SC2Replay
221,Bunny,59,18997,2475,39,117.0,577,T,1,replays/tsRun\9735ff65be4149e88c32f5f7ab763265.SC2Replay
222,Optimus,62,14473,3875,59,117.0,624,T,0,replays/tsRun\9768b65423d147f8ac6ded7dedc35951.SC2Replay
223,Bunny,71,18941,3775,48,133.0,628,T,1,replays/tsRun\9768b65423d147f8ac6ded7dedc35951.SC2Replay
224,INnoVation,28,6048,950,12,47.0,329,T,0,replays/tsRun\98630f6eaa9149b89aacafd516a0a479.SC2Replay
225,GuMiho,30,5235,1000,15,54.0,338,T,1,replays/tsRun\98630f6eaa9149b89aacafd516a0a479.SC2Replay
226,Optimus,58,14412,2700,42,101.0,595,T,1,replays/tsRun\987d7c9932114b58b31a047182d04e53.SC2Replay
227,SpeCial,46,16701,1050,14,93.0,623,T,0,replays/tsRun\9939ed2cbe3d4438a1931b577e7cd2cf.SC2Replay
228,Bunny,32,6816,550,10,46.0,324,T,1,replays/tsRun\999d472ea5564534b22947e339549f3b.SC2Replay
229,MMA,59,25252,2925,46,125.0,811,T,0,replays/tsRun\a431b68cb9f34df1b4cace56ad659e0f.SC2Replay
230,uThermal,46,18287,2400,40,102.0,586,T,1,replays/tsRun\a774da764b3c4ecab00a0691a49ec51d.SC2Replay
